2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 1 (ens2f2): INITIALIZING to LISTENING on INIT_COMPLETE
2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 0 (/var/run/ptp4lmon/ptp4l.0.socket): INITIALIZING to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED)
2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
2026-01-12 08:18:10 E830 ptp4l[1222114.998]: selected local clock 40a6b7.fffe.821f4e as best master
2026-01-12 08:19:14 E830 ptp4l[1222179.793]: port 1 (ens2f2): new foreign master c0470e.fffe.d06cc1-3
2026-01-12 08:19:15 E830 ptp4l[1222180.043]: selected best master clock c0470e.fffe.d06cc1
2026-01-12 08:19:15 E830 ptp4l[1222180.043]: port 1 (ens2f2): LISTENING to UNCALIBRATED on RS_SLAVE
2026-01-12 08:19:16 E830 ptp4l[1222181.141]: port 1 (ens2f2): minimum delay request interval 2^-4
2026-01-12 08:24:02 E830 ptp4l[1222467.302]: master offset 11062383480 s0 freq -100000001 path delay   1317897
2026-01-12 08:24:04 E830 ptp4l[1222469.122]: master offset 10880492291 s0 freq -99999999 path delay   1240437
2026-01-12 08:24:06 E830 ptp4l[1222470.941]: master offset 10698486869 s0 freq -100000005 path delay   1269263
2026-01-12 08:24:07 E830 ptp4l[1222472.761]: master offset 10515763383 s0 freq -100000000 path delay   2025982
2026-01-12 08:24:09 E830 ptp4l[1222474.581]: master offset 10334542100 s0 freq -100000000 path delay   1239807
2026-01-12 08:24:11 E830 ptp4l[1222476.401]: master offset 10152420317 s0 freq -99999993 path delay   1398633
2026-01-12 08:24:13 E830 ptp4l[1222478.220]: master offset 9970247100 s0 freq -100000010 path delay   1583600
2026-01-12 08:24:15 E830 ptp4l[1222480.041]: master offset 9788898934 s0 freq -99999999 path delay    928689
2026-01-12 08:24:16 E830 ptp4l[1222481.860]: master offset 9606706540 s0 freq -99999992 path delay   1155874
2026-01-12 08:24:18 E830 ptp4l[1222483.680]: master offset 9424959687 s0 freq -100000003 path delay    940466
2026-01-12 08:24:20 E830 ptp4l[1222485.500]: master offset 9242379734 s0 freq -99999997 path delay   1531985
2026-01-12 08:24:22 E830 ptp4l[1222487.319]: master offset 9060279264 s0 freq -100000006 path delay   1657353
2026-01-12 08:24:24 E830 ptp4l[1222489.139]: master offset 8878488616 s0 freq -99999993 path delay   1467534
2026-01-12 08:24:26 E830 ptp4l[1222490.959]: master offset 8696649979 s0 freq -100000002 path delay   1318783
2026-01-12 08:24:27 E830 ptp4l[1222492.779]: master offset 8514259487 s0 freq -100000004 path delay   1748427
2026-01-12 08:24:29 E830 ptp4l[1222494.599]: master offset 8333078614 s0 freq -99999994 path delay    943958
2026-01-12 08:24:31 E830 ptp4l[1222496.419]: master offset 8150405075 s0 freq -100000000 path delay   1588310
2026-01-12 08:24:33 E830 ptp4l[1222498.239]: master offset 7968468850 s0 freq -100000004 path delay   1560145
2026-01-12 08:24:35 E830 ptp4l[1222500.058]: master offset 7786779604 s0 freq -99999992 path delay   1269927
2026-01-12 08:24:36 E830 ptp4l[1222501.878]: master offset 7604817247 s0 freq -100000007 path delay   1265478
2026-01-12 08:24:38 E830 ptp4l[1222503.698]: master offset 7422372724 s0 freq -99999998 path delay   1676163
2026-01-12 08:24:40 E830 ptp4l[1222505.518]: master offset 7240818514 s0 freq -99999999 path delay   1254884
2026-01-12 08:24:42 E830 ptp4l[1222507.338]: master offset 7059070871 s0 freq -99999996 path delay   1001353
2026-01-12 08:24:44 E830 ptp4l[1222509.158]: master offset 6876706015 s0 freq -100000003 path delay   1389981
2026-01-12 08:24:46 E830 ptp4l[1222510.978]: master offset 6694505236 s0 freq -100000005 path delay   1613898
2026-01-12 08:24:47 E830 ptp4l[1222512.797]: master offset 6512788328 s0 freq -99999993 path delay   1351590
2026-01-12 08:24:49 E830 ptp4l[1222514.617]: master offset 6330690179 s0 freq -99999998 path delay   1487067
2026-01-12 08:24:51 E830 ptp4l[1222516.437]: master offset 6148470988 s0 freq -100000003 path delay   1742954
2026-01-12 08:24:53 E830 ptp4l[1222518.256]: master offset 5967209133 s0 freq -100000004 path delay   1043122
2026-01-12 08:24:55 E830 ptp4l[1222520.076]: master offset 5784528241 s0 freq -99999999 path delay   1730502
2026-01-12 08:24:56 E830 ptp4l[1222521.896]: master offset 5602695872 s0 freq -99999998 path delay   1591782
2026-01-12 08:24:58 E830 ptp4l[1222523.716]: master offset 5421157338 s0 freq -100000004 path delay   1147453
2026-01-12 08:25:00 E830 ptp4l[1222525.536]: master offset 5239159492 s0 freq -99999993 path delay   1153856
2026-01-12 08:25:02 E830 ptp4l[1222527.355]: master offset 5057806873 s0 freq -99999997 path delay    546835
2026-01-12 08:25:04 E830 ptp4l[1222529.175]: master offset 4874970203 s0 freq -100000008 path delay   1435970
2026-01-12 08:25:06 E830 ptp4l[1222530.995]: master offset 4692941077 s0 freq -99999996 path delay   1474860
2026-01-12 08:25:07 E830 ptp4l[1222532.814]: master offset 4510708438 s0 freq -100000007 path delay   1746139
2026-01-12 08:25:09 E830 ptp4l[1222534.634]: master offset 4329485574 s0 freq -100000000 path delay    986551
2026-01-12 08:25:11 E830 ptp4l[1222536.454]: master offset 4146760536 s0 freq -99999993 path delay   1740481
2026-01-12 08:25:13 E830 ptp4l[1222538.274]: master offset 3964674838 s0 freq -100000005 path delay   1847576
2026-01-12 08:25:15 E830 ptp4l[1222540.093]: master offset 3782682866 s0 freq -99999999 path delay   1850007
